Unnamed: 0,image_id,min_response,max_response,mean_response,std_response,number of raters,image_filename,artist,title,genre,style,4_styles,2_styles,mean_response_bin,mean_response_scaled
1252,56913,0,79,53.74074074074074,20.00306244359865,27,pablo-picasso_william-uhde-1910.jpg,pablo-picasso,william-uhde-1910.jpg,portrait,Analytical_Cubism,Representational abstract art - Identifiable,FIGURATIVE,3,5.374074074074074
1253,35739,9,97,56.333333333333336,25.322534810535245,27,cy-twombly_quattro-stagioni-estate-1995.jpg,cy-twombly,quattro-stagioni-estate-1995.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,4,5.633333333333334
1254,49599,0,99,56.22727272727273,32.56192900887816,22,julius-leblanc-stewart_study-of-a-nude-woman-1892(1).jpg,julius-leblanc-stewart,study-of-a-nude-woman-1892(1).jpg,nude painting,Realism,Representational/ Figurative art,FIGURATIVE,4,5.622727272727273
1255,5184,0,89,61.06896551724138,22.603620181736314,29,koloman-moser_reproduction-template-for-the-middle-part-of-the-leaf-love-for-gerlach-s-allegories-new-series.jpg,koloman-moser,reproduction-template-for-the-middle-part-of-the-leaf-love-for-gerlach-s-allegories-new-series.jpg,portrait,Realism,Representational/ Figurative art,FIGURATIVE,4,6.106896551724138
1256,52413,0,100,39.11538461538461,29.08377819070545,26,mario-schifano_disegno-n-2-per-l-occhio-del-critico.jpg,mario-schifano,disegno-n-2-per-l-occhio-del-critico.jpg,abstract,Minimalism,"Non-representational, abstract - geometric",ABSTRACT,2,3.9115384615384614
1257,37206,1,93,47.23809523809524,26.973885077802127,21,el-greco_portrait-of-a-young-man.jpg,el-greco,portrait-of-a-young-man.jpg,portrait,Mannerism_Late_Renaissance,Representational/ Figurative art,FIGURATIVE,3,4.723809523809524
1258,2052,0,92,33.785714285714285,24.183491680095944,28,claude-viallat_untitled-no-170-1994.jpg,claude-viallat,untitled-no-170-1994.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,2,3.3785714285714286
1259,33741,0,86,45.90476190476191,30.15775980059653,21,billy-apple_the-presidential-suite-johnson-humphrey-at-l-b-j-barbecue-1964.jpg,billy-apple,the-presidential-suite-johnson-humphrey-at-l-b-j-barbecue-1964.jpg,portrait,Pop_Art,Representational/ Figurative art,FIGURATIVE,3,4.590476190476191
1260,55749,18,100,60.86363636363637,24.16076207909064,22,niko-pirosmani_donkey-bridge.jpg,niko-pirosmani,donkey-bridge.jpg,landscape,Naive_Art_Primitivism,Representational/ Figurative art,FIGURATIVE,4,6.086363636363637
1261,33840,15,97,60.40909090909091,19.81740238349712,22,boris-kustodiev_portrait-of-rene-ivanovna-notgaft-1914.jpg,boris-kustodiev,portrait-of-rene-ivanovna-notgaft-1914.jpg,portrait,Art_Nouveau_Modern,Representational/ Figurative art,FIGURATIVE,4,6.040909090909091
1262,54144,6,92,49.16666666666666,24.907946464962727,24,mikhail-vrubel_dress.jpg,mikhail-vrubel,dress.jpg,still life,Realism,Representational/ Figurative art,FIGURATIVE,3,4.916666666666666
1263,2364,0,100,36.23076923076923,30.95714158937507,26,ian-davenport_untitled-1995.jpg,ian-davenport,untitled-1995.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,2,3.6230769230769235
1264,43821,17,75,45.0,18.07003917509516,20,henri-matisse_still-life-2.jpg,henri-matisse,still-life-2.jpg,still life,Expressionism,Representational abstract art - Identifiable,FIGURATIVE,3,4.5
1265,29871,1,100,45.32142857142857,35.43701096356387,28,agostino-carracci_alcibiade-and-glycere.jpg,agostino-carracci,alcibiade-and-glycere.jpg,nude painting,Baroque,Representational/ Figurative art,FIGURATIVE,3,4.532142857142857
1266,4533,0,85,54.310344827586206,24.76619736696985,29,hans-holbein-the-younger_unknown-gentleman-with-music-books-and-lute.jpg,hans-holbein-the-younger,unknown-gentleman-with-music-books-and-lute.jpg,portrait,Northern_Renaissance,Representational/ Figurative art,FIGURATIVE,3,5.431034482758621
1267,42717,0,62,28.571428571428573,21.65310931153175,21,helen-frankenthaler_corot-s-mark-1987.jpg,helen-frankenthaler,corot-s-mark-1987.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,1,2.857142857142857
1268,31326,0,90,51.08,28.294463533819943,25,anders-zorn_bed-on-the-loft.jpg,anders-zorn,bed-on-the-loft.jpg,nude painting,Realism,Representational/ Figurative art,FIGURATIVE,3,5.108
1269,1668,0,100,63.21428571428572,23.81776048006433,28,mikhail-vrubel_mikula-selianinovich-and-volha-1899.jpg,mikhail-vrubel,mikula-selianinovich-and-volha-1899.jpg,flower painting,Art_Nouveau_Modern,Representational/ Figurative art,FIGURATIVE,4,6.321428571428572
1270,1725,0,100,54.06896551724138,26.98667797594473,29,anthony-van-dyck_george-gage-with-two-men-1623.jpg,anthony-van-dyck,george-gage-with-two-men-1623.jpg,portrait,Baroque,Representational/ Figurative art,FIGURATIVE,3,5.406896551724138
1271,53001,0,63,19.7,19.31756767951472,20,martial-raysse_untitled-1.jpg,martial-raysse,untitled-1.jpg,abstract,Minimalism,"Non-representational, abstract - geometric",ABSTRACT,0,1.97
1272,2754,9,90,51.16,22.908659207091688,25,marsden-hartley_himmel-1915.jpg,marsden-hartley,himmel-1915.jpg,abstract,Cubism,Representational abstract art - Identifiable,FIGURATIVE,3,5.116
1273,29568,16,89,60.73913043478261,22.893463519894908,23,adolphe-joseph-thomas-monticelli_empress-eugenie-and-her-attendants.jpg,adolphe-joseph-thomas-monticelli,empress-eugenie-and-her-attendants.jpg,portrait,Romanticism,Representational/ Figurative art,FIGURATIVE,4,6.073913043478261
1274,32610,0,87,40.36,23.650017618034312,25,arshile-gorky_still-life-composition-no-7.jpg,arshile-gorky,still-life-composition-no-7.jpg,abstract,Cubism,Representational abstract art - Identifiable,FIGURATIVE,2,4.036
1275,56469,0,100,37.04166666666666,29.74745757008585,24,pablo-picasso_bust-of-young-woman-from-avignon-1907.jpg,pablo-picasso,bust-of-young-woman-from-avignon-1907.jpg,portrait,Cubism,Representational abstract art - Identifiable,FIGURATIVE,2,3.7041666666666657
1276,5541,6,87,51.96296296296296,23.069262736179567,27,george-frederick-watts_ellen-terry-asleep(1).jpg,george-frederick-watts,ellen-terry-asleep(1).jpg,portrait,Romanticism,Representational/ Figurative art,FIGURATIVE,3,5.196296296296296
1277,58770,0,97,35.583333333333336,29.705681884647657,24,piero-dorazio_rosso-perugino-1979.jpg,piero-dorazio,rosso-perugino-1979.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,2,3.5583333333333336
1278,40176,0,68,32.88235294117647,25.54623835553185,17,gene-davis_red-baron-1966.jpg,gene-davis,red-baron-1966.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,2,3.288235294117647
1279,51885,0,100,45.84615384615385,30.174067657085264,13,m.-h.-maxy_vertical-construction-1923.jpg,m.-h.-maxy,vertical-construction-1923.jpg,abstract,Cubism,Representational abstract art - Identifiable,FIGURATIVE,3,4.584615384615384
1280,54495,0,99,37.84375,25.75330780508061,32,morris-louis_dalet-zayin-1959.jpg,morris-louis,dalet-zayin-1959.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,2,3.784375
1281,50703,0,96,34.08695652173913,26.21053404,23,leon-berkowitz_big-blue.jpg,leon-berkowitz,big-blue.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,2,3.4086956521739133
1282,5844,1,92,57.73913043478261,23.58392632764248,23,martiros-saryan_geghama-mountains-1926.jpg,martiros-saryan,geghama-mountains-1926.jpg,landscape,Symbolism,Representational/ Figurative art,FIGURATIVE,4,5.773913043478261
1283,46413,15,97,53.708333333333336,18.864457416612563,24,janet-fish_preserved-peaches-1975.jpg,janet-fish,preserved-peaches-1975.jpg,still life,Contemporary_Realism,Representational/ Figurative art,FIGURATIVE,3,5.370833333333334
1284,38553,0,74,30.65,23.09995443148843,20,fernando-botero_mona-lisa.jpg,fernando-botero,mona-lisa.jpg,portrait,Naive_Art_Primitivism,Representational/ Figurative art,FIGURATIVE,1,3.065
1285,31152,0,81,36.45454545454545,22.921662186730643,22,alma-woodsey-thomas_white-roses-sing-and-sing-1976.jpg,alma-woodsey-thomas,white-roses-sing-and-sing-1976.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,2,3.6454545454545455
1286,46734,0,99,45.19230769230769,30.90633492443804,26,jean-degottex_criture-1961.jpg,jean-degottex,criture-1961.jpg,abstract,Minimalism,"Non-representational, abstract - geometric",ABSTRACT,3,4.519230769230769
1287,55224,15,93,55.0,18.072077910411963,21,nicholas-roerich_ancient-life-1904-1.jpg,nicholas-roerich,ancient-life-1904-1.jpg,landscape,Art_Nouveau_Modern,Representational/ Figurative art,FIGURATIVE,4,5.5
1288,53262,17,84,56.26923076923077,18.001239273578236,26,mary-cassatt_girl-in-large-hat.jpg,mary-cassatt,girl-in-large-hat.jpg,portrait,Impressionism,Representational abstract art - Identifiable,FIGURATIVE,4,5.6269230769230765
1289,43506,0,100,57.208333333333336,24.50905629720798,24,henri-fantin-latour_white-roses-in-a-vase-1885.jpg,henri-fantin-latour,white-roses-in-a-vase-1885.jpg,flower painting,Realism,Representational/ Figurative art,FIGURATIVE,4,5.720833333333333
1290,4272,0,96,33.57142857142857,25.997761401389884,28,robert-ryman_manual.jpg,robert-ryman,manual.jpg,abstract,Minimalism,"Non-representational, abstract - geometric",ABSTRACT,2,3.3571428571428568
1291,37245,0,100,55.9,27.014421100005475,20,el-greco_st-louis-king-of-france-with-a-page.jpg,el-greco,st-louis-king-of-france-with-a-page.jpg,portrait,Mannerism_Late_Renaissance,Representational/ Figurative art,FIGURATIVE,4,5.59
1292,53091,2,97,57.40909090909091,22.677152527450325,22,martiros-saryan_ashtarak-1934.jpg,martiros-saryan,ashtarak-1934.jpg,cityscape,Expressionism,Representational abstract art - Identifiable,FIGURATIVE,4,5.74090909090909
1293,39183,12,89,44.79166666666666,22.27882435167425,24,frank-stella_libertina-1995.jpg,frank-stella,libertina-1995.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,3,4.479166666666666
1294,37425,0,100,30.166666666666668,30.041637771599603,18,ellsworth-kelly_three-panels-orange-dark-gray-green-1986-1.jpg,ellsworth-kelly,three-panels-orange-dark-gray-green-1986-1.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,1,3.0166666666666666
1295,35889,0,98,47.958333333333336,30.090413274238905,24,dan-christensen_grus-1968.jpg,dan-christensen,grus-1968.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,3,4.795833333333333
1296,40281,0,70,27.0,22.694771018429496,20,gene-davis_untitled-1981.jpg,gene-davis,untitled-1981.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,1,2.7
1297,33072,0,80,36.85,27.153123305858536,20,barnett-newman_onement-i.jpg,barnett-newman,onement-i.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,2,3.685
1298,53607,13,84,51.73076923076923,20.956254803390213,26,maurice-prendergast_sienna-column-of-the-wolf.jpg,maurice-prendergast,sienna-column-of-the-wolf.jpg,landscape,Post_Impressionism,Representational abstract art - Identifiable,FIGURATIVE,3,5.173076923076923
1299,52089,0,89,54.78947368421053,29.77802871501145,19,marc-chagall_cemetery-gates-1917.jpg,marc-chagall,cemetery-gates-1917.jpg,cityscape,Cubism,Representational abstract art - Identifiable,FIGURATIVE,4,5.478947368421053
1300,39699,1,90,56.19047619047619,26.727549546524177,21,frederic-bazille_still-life-with-fish.jpg,frederic-bazille,still-life-with-fish.jpg,still life,Impressionism,Representational abstract art - Identifiable,FIGURATIVE,4,5.619047619047619
1301,5187,0,100,66.66666666666667,21.81478988,30,konstantin-makovsky_flowers-1.jpg,konstantin-makovsky,flowers-1.jpg,flower painting,Realism,Representational/ Figurative art,FIGURATIVE,5,6.666666666666667
1302,30300,0,75,34.73076923076923,24.61959819705869,26,albrecht-durer_male-and-female-nudes-1516.jpg,albrecht-durer,male-and-female-nudes-1516.jpg,nude painting,Northern_Renaissance,Representational/ Figurative art,FIGURATIVE,2,3.473076923076923
1303,52062,0,84,27.56,23.941038685348083,25,manabu-mabe_untitled.jpg,manabu-mabe,untitled.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,1,2.756
1304,51378,2,94,50.78947368421053,30.54428287542972,19,lovis-corinth_portrait-of-the-painter-fritz-rumpf-1901.jpg,lovis-corinth,portrait-of-the-painter-fritz-rumpf-1901.jpg,portrait,Realism,Representational/ Figurative art,FIGURATIVE,3,5.078947368421053
1305,31041,0,83,27.59259259259259,24.88474858725144,27,alighiero-boetti_dieciundicidodici-1980.jpg,alighiero-boetti,dieciundicidodici-1980.jpg,abstract,Minimalism,"Non-representational, abstract - geometric",ABSTRACT,1,2.759259259259259
1306,44550,22,100,63.90909090909091,21.08917368588079,22,hubert-robert_the-footbridge-1775.jpg,hubert-robert,the-footbridge-1775.jpg,landscape,Rococo,Representational/ Figurative art,FIGURATIVE,4,6.390909090909091
1307,32094,4,100,60.68181818181818,20.66832488809032,22,anna-ostroumova-lebedeva_pine-tree-1902.jpg,anna-ostroumova-lebedeva,pine-tree-1902.jpg,landscape,Art_Nouveau_Modern,Representational/ Figurative art,FIGURATIVE,4,6.068181818181818
1308,58266,14,97,50.41379310344828,25.06636511539961,29,pavel-svinyin_the-upper-bridge-over-the-schuylkill.jpg,pavel-svinyin,the-upper-bridge-over-the-schuylkill.jpg,cityscape,Romanticism,Representational/ Figurative art,FIGURATIVE,3,5.041379310344828
1309,5301,3,100,62.11111111111112,21.72261022234195,27,salvador-dali_the-basket-of-bread.jpg,salvador-dali,the-basket-of-bread.jpg,still life,Realism,Representational/ Figurative art,FIGURATIVE,4,6.211111111111112
1310,41829,6,100,56.28,29.28526364345499,25,gustave-caillebotte_nude-on-a-couch.jpg,gustave-caillebotte,nude-on-a-couch.jpg,nude painting,Impressionism,Representational abstract art - Identifiable,FIGURATIVE,4,5.628
1311,5679,20,92,64.89285714285714,20.92197017440844,28,rudolf-von-alt_the-fish-market-in-rome-1865.jpg,rudolf-von-alt,the-fish-market-in-rome-1865.jpg,cityscape,Romanticism,Representational/ Figurative art,FIGURATIVE,4,6.489285714285714
1312,40524,30,100,69.91666666666667,16.523808032171576,24,george-morland_winter-landscape.jpg,george-morland,winter-landscape.jpg,landscape,Rococo,Representational/ Figurative art,FIGURATIVE,5,6.991666666666667
1313,37482,26,92,62.27272727272727,22.74534346521612,22,endre-bartos_sugovica-river-in-mourning-1979.jpg,endre-bartos,sugovica-river-in-mourning-1979.jpg,landscape,Fauvism,Representational abstract art - Identifiable,FIGURATIVE,4,6.2272727272727275
1314,5877,2,98,51.76,24.769403168694502,25,mikhail-vrubel_eastern-tale-1886.jpg,mikhail-vrubel,eastern-tale-1886.jpg,portrait,Symbolism,Representational/ Figurative art,FIGURATIVE,3,5.176
1315,32868,0,93,34.77272727272727,28.33629981924047,22,auguste-herbin_composition-cubiste-1917.jpg,auguste-herbin,composition-cubiste-1917.jpg,abstract,Cubism,Representational abstract art - Identifiable,FIGURATIVE,2,3.4772727272727275
1316,5199,15,100,63.93333333333333,20.91185661595921,30,m.c.-escher_blowball-i.jpg,m.c.-escher,blowball-i.jpg,flower painting,Realism,Representational/ Figurative art,FIGURATIVE,4,6.393333333333333
1317,49092,4,89,47.629629629629626,27.434044190144128,27,juan-gris_beer-glass-and-cards.jpg,juan-gris,beer-glass-and-cards.jpg,still life,Synthetic_Cubism,Representational abstract art - Identifiable,FIGURATIVE,3,4.762962962962963
1318,35655,0,83,38.32,26.06357611687237,25,craig-kauffman_caroline-s-rickets-1975.jpg,craig-kauffman,caroline-s-rickets-1975.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,2,3.832
1319,44001,10,100,58.17391304347826,23.28216674919989,23,henri-rousseau_portrait-du-pere-del-artiste.jpg,henri-rousseau,portrait-du-pere-del-artiste.jpg,portrait,Naive_Art_Primitivism,Representational/ Figurative art,FIGURATIVE,4,5.817391304347826
1320,45726,13,86,44.333333333333336,24.091612588231808,24,jackson-pollock_totem-lesson-2-1945(1).jpg,jackson-pollock,totem-lesson-2-1945(1).jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,3,4.433333333333334
1321,49251,11,97,57.36,23.99979166576244,25,juan-gris_newspaper-glass-and-pear-1917.jpg,juan-gris,newspaper-glass-and-pear-1917.jpg,still life,Synthetic_Cubism,Representational abstract art - Identifiable,FIGURATIVE,4,5.736
1322,44958,7,71,30.4,18.477012745571184,15,ion-tuculescu_looks-of-the-shadow.jpg,ion-tuculescu,looks-of-the-shadow.jpg,abstract,Expressionism,Representational abstract art - Identifiable,FIGURATIVE,1,3.04
1323,35172,0,100,61.5,22.583622384374035,26,claude-monet_still-life-with-melon.jpg,claude-monet,still-life-with-melon.jpg,still life,Impressionism,Representational abstract art - Identifiable,FIGURATIVE,4,6.15
1324,56967,12,86,49.95238095238095,22.301291869477406,21,paolo-uccello_head-of-prophet-1443-1.jpg,paolo-uccello,head-of-prophet-1443-1.jpg,portrait,Early_Renaissance,Representational/ Figurative art,FIGURATIVE,3,4.995238095238095
1325,1812,0,100,56.5,27.772288346479485,26,peter-paul-rubens_decius-mus-addressing-the-legions.jpg,peter-paul-rubens,decius-mus-addressing-the-legions.jpg,portrait,Baroque,Representational/ Figurative art,FIGURATIVE,4,5.65
1326,51603,0,84,35.06896551724138,28.21211876694477,29,lucas-cranach-the-elder_portrait-of-anna-cuspinian.jpg,lucas-cranach-the-elder,portrait-of-anna-cuspinian.jpg,portrait,Northern_Renaissance,Representational/ Figurative art,FIGURATIVE,2,3.506896551724138
1327,45387,0,75,35.36363636363637,20.597146021777487,22,jack-bush_green-loop-1971.jpg,jack-bush,green-loop-1971.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,2,3.5363636363636366
1328,363,0,92,50.458333333333336,26.07010476,24,hans-hofmann_summer-night-s-bliss-1961.jpg,hans-hofmann,summer-night-s-bliss-1961.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,3,5.045833333333333
1329,50982,15,100,47.68,23.54024921986455,25,lorenzo-lotto_portrait-of-a-young-man-1505.jpg,lorenzo-lotto,portrait-of-a-young-man-1505.jpg,portrait,High_Renaissance,Representational/ Figurative art,FIGURATIVE,3,4.768
1330,966,0,96,49.25806451612903,26.55556155426516,31,rafa-nasiri_untitled-051-1998.jpg,rafa-nasiri,untitled-051-1998.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,3,4.925806451612903
1331,52242,0,86,40.6,25.68724358039649,30,marcel-duchamp_the-bush.jpg,marcel-duchamp,the-bush.jpg,nude painting,Fauvism,Representational abstract art - Identifiable,FIGURATIVE,2,4.0600000000000005
